id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18023186,"Centro, full equip, AC, views. COVID Plan",107596355,Rocio,,Centro,36.7276,-4.42556,Entire home/apt,200,3,65,2022-08-30,0.98,4,20,6,VFT/MA/09534
18033492,C38 · Nice Studio close to Teatro Cervantes,5890675,La Recepción,,Centro,36.72551,-4.419009,Entire home/apt,80,1,102,2022-09-12,1.53,98,0,14,CTC-2017044010
18037459,Ideal Holiday Apartament.,124082812,Rafael,,Cruz De Humilladero,36.71986,-4.43326,Entire home/apt,64,2,94,2022-07-17,1.41,1,83,6,CTC-2018051306
18049839,"Double room, breakfast, terrace ""Wonderful Views""",110592659,Fabiola,,Este,36.72767,-4.40275,Private room,46,2,72,2022-07-21,1.08,1,31,5,CTC-2018116967
18052327,CITY CENTER CATHEDRAL VIEWS & FREE WIFI (6PAX),124236718,José Manuel,,Centro,36.72299,-4.41884,Entire home/apt,110,3,91,2022-08-07,1.36,1,259,19,VFT/MA/10712
18065787,"Moderno y Amplio en Málaga centro, con Garaje !",22083350,Cyril,,Centro,36.72155,-4.42678,Entire home/apt,88,3,171,2022-08-15,2.58,1,49,35,CTC-2017045961
18069609,Where you want to be! - Acogedor piso en el centro,89361189,Juan Luis,,Centro,36.7247,-4.42044,Entire home/apt,79,2,149,2022-09-10,2.26,2,338,35,VFT/MA/10640
18069707,Campervan hire Malaga - SURFCAMPERS,49208053,Magdalena,,Este,36.72462,-4.38039,Entire home/apt,84,5,29,2022-09-07,0.44,3,356,2,Exempt
18082152,Apartamento de una habitación en el centro,15780021,Alvaro,,Centro,36.71611,-4.42727,Entire home/apt,75,5,7,2022-09-09,0.11,5,119,1,VFT/MA/08666
18083279,Bonito estudio con WIFI y vistas al mar.,15780021,Alvaro,,Centro,36.72444,-4.40611,Entire home/apt,61,3,71,2022-09-08,1.08,5,260,18,VFT/MA/06205
18083349,"Nicemalaga junto al centro familias / grupos, 7hab",80865729,Nuria,,Cruz De Humilladero,36.71702,-4.43917,Entire home/apt,243,2,91,2022-09-01,1.37,3,1,3,VTF/MA/10407
18090691,Room near the beach and the airport,18677999,Katherine,,Carretera de Cadiz,36.69886,-4.444,Private room,23,2,159,2022-09-11,2.39,1,359,32,Exempt
18105359,A cosy apartment for your holidays in Malaga,124712574,David,,Ciudad Jardin,36.73235,-4.42453,Entire home/apt,120,2,32,2022-06-26,0.49,1,72,8,VFT/MA/10627
18107114,INMálaga Apartments Félix Sáenz,79418042,INMálaga,,Centro,36.71945,-4.42362,Entire home/apt,106,2,1,2017-09-11,0.02,38,300,0,A/MA/01447
18108034,LUXURY VILLA 'S ROOM &POOL,97275630,Sonia,,Este,36.7288,-4.37415,Private room,60,5,38,2022-09-09,0.58,2,349,8,CTC-2020017112
18126763,Larios Apartament,124926451,Francisco,,Centro,36.72122,-4.42165,Entire home/apt,81,2,36,2022-08-21,0.55,1,24,9,CTC-2016098908
18132522,House with sea view terrace Pedregalejo,124980176,Roxana,,Este,36.72405,-4.379,Entire home/apt,83,5,66,2022-09-10,1.01,1,22,26,VFT/MA/10823
18136730,GREAT APARTMENT MALAGA NEAR THE BEACH,20361886,Arancha,,Este,36.72036,-4.35029,Entire home/apt,73,2,141,2022-09-24,2.17,2,189,40,VFT/MA/11709
18137227,"Spacious, luminous apartment with 3 balconies.",4068141,Simon,,Centro,36.72448,-4.42391,Entire home/apt,81,3,117,2022-09-20,1.76,1,272,29,VFT/MA/13219
18142622,Lightful & centric apartment - Plaza de la Merced,75832114,Jose,,Centro,36.72396,-4.4172,Entire home/apt,67,5,202,2022-09-03,3.06,3,309,40,CTC-2017045837
18150230,LOFT POMPIDOU (WiFi),40597434,Juan Jesus,,Centro,36.71847,-4.41064,Entire home/apt,62,3,204,2022-09-21,3.07,1,131,51,VFT/MA/10451
18151596,Apartamento junto a Pso Maritimo Antonio Machado,125122467,Francisco,,Carretera de Cadiz,36.70384,-4.43785,Entire home/apt,80,5,20,2019-12-11,0.30,1,117,0,VFT/MA/10450
18156753,Apartamento con Balcon. Free Parking,8544512,Malaga Center Flat,,Bailen-Miraflores,36.72625,-4.43468,Entire home/apt,86,1,65,2022-04-15,0.98,55,292,1,VFT/MA/15740
18172717,Barrio la Victoria. Apartamento muy luminoso,118547372,Carmen,,Centro,36.7296,-4.41535,Entire home/apt,59,3,87,2022-08-15,1.32,1,18,5,VFT/MA/11280
18239882,Apartamento Solymar,84913046,Molimesa,,Centro,36.71701,-4.42062,Entire home/apt,184,1,33,2022-09-11,0.51,6,158,3,VFT/MA/10211
18244961,"Big House with 6 Rooms, Air Con, Terrace!",8899725,Roberto,,Centro,36.73094,-4.42056,Entire home/apt,290,4,30,2022-08-27,0.48,16,0,5,Exempt
18281794,MALAGUETA 6,126386697,Lu&Cia,,Centro,36.71815,-4.41049,Entire home/apt,87,1,71,2022-09-18,1.11,41,139,32,VFT/MA/07313
18281798,PUERTO 1,126386697,Lu&Cia,,Centro,36.71892,-4.41271,Entire home/apt,88,1,43,2022-09-01,0.67,41,125,13,VFT/MA/05288
18281800,TEATRO,126386697,Lu&Cia,,Centro,36.72479,-4.41871,Entire home/apt,90,1,99,2022-07-30,1.52,41,91,15,VFT/MA/04201
18281801,PUERTO 2,126386697,Lu&Cia,,Centro,36.7181,-4.41087,Entire home/apt,87,1,40,2022-09-01,0.63,41,96,13,VFT/MA/05289
18281806,PUERTO 3,126386697,Lu&Cia,,Centro,36.71873,-4.41232,Entire home/apt,105,1,37,2022-09-17,0.56,41,75,14,VFT/MA/05290
18286111,Solaga - Sebastián Souviron,126429738,Steffen,,Centro,36.71905,-4.42495,Entire home/apt,135,1,7,2022-09-02,0.11,52,256,2,VFT/MA/00929
18286112,Romantic Top-Floor Hideaway with a Private Hot Tub,126429738,Steffen,,Centro,36.71828,-4.42507,Entire home/apt,336,1,25,2022-08-17,0.46,52,262,11,VFT/MA/01012
18286120,Solaga - Felix Saénz,126429738,Steffen,,Centro,36.72006,-4.42254,Entire home/apt,171,1,6,2019-11-01,0.13,52,229,0,VFT/MA/01132
18286122,Solaga - San Lorenzo,126429738,Steffen,,Centro,36.71567,-4.42409,Entire home/apt,190,1,2,2022-08-01,0.34,52,219,2,VFT/MA/04359
18286124,Solaga - Pastor,126429738,Steffen,,Centro,36.72225,-4.4204,Entire home/apt,244,1,4,2022-08-24,0.07,52,172,1,VFT/MA/00533
18286125,Solaga - Cervantes,126429738,Steffen,,Centro,36.71902,-4.40948,Entire home/apt,232,1,24,2022-09-04,0.38,52,264,8,VFT/MA/05411
18286127,Solaga - Linaje,126429738,Steffen,,Centro,36.71517,-4.42453,Entire home/apt,293,1,10,2022-08-26,0.19,52,206,4,VFT/MA/07306
18286130,Solaga - Jinetes,126429738,Steffen,,Centro,36.72548,-4.41908,Entire home/apt,190,1,17,2022-08-18,0.32,52,217,2,VFT/MA/03707
18286131,Solaga - Malagueta,126429738,Steffen,,Centro,36.71701,-4.41248,Entire home/apt,366,1,13,2022-08-29,0.25,52,42,4,VFT-MA-09467
18286132,Solaga - Jaleo,126429738,Steffen,,Centro,36.71867,-4.42477,Entire home/apt,141,1,11,2022-08-18,0.17,52,265,3,VFT/MA/02175
18286134,Solaga - Mercedes,126429738,Steffen,,Centro,36.72417,-4.41713,Entire home/apt,293,1,16,2022-08-15,0.29,52,271,3,VFT/MA/07326
18286146,Solaga - Susana,126429738,Steffen,,Centro,36.71903,-4.41273,Entire home/apt,171,1,6,2022-03-02,0.13,52,243,3,VFT/MA/00310
18286152,Solaga - Veletta,126429738,Steffen,,Centro,36.72016,-4.41945,Entire home/apt,366,1,20,2022-09-09,0.31,52,39,5,VFT/MA/09526
18286153,Solaga - Tina,126429738,Steffen,,Centro,36.72235,-4.42165,Entire home/apt,141,1,32,2022-08-31,0.52,52,295,6,VFT/MA/07719
18305261,La Brisa Apartment - Beach,144753297,Natalia,,Este,36.72107,-4.3744,Entire home/apt,143,2,22,2022-09-14,0.34,3,283,5,A/MA/05512
18319778,"Schönes Traumhaus, 1001 Nacht",110454639,Maryam,,Este,36.7263,-4.40153,Entire home/apt,1200,7,0,,,1,364,0,
18336239,City Center 2 Bedroom apartment with free parking.,57899705,Miguel,,Centro,36.72649,-4.42409,Entire home/apt,102,3,19,2022-09-26,4.42,1,9,19,CTC-2017139940
18354637,Bonita casa con terraza privada cerca del centro,127040543,Maribel,,Centro,36.73148,-4.41532,Entire home/apt,75,1,237,2022-09-21,3.67,2,324,67,VFT/MA/13230
18358736,Nice view Apartment and Ideal Location,127083256,Simon,,Cruz De Humilladero,36.71815,-4.43108,Entire home/apt,71,6,45,2022-08-20,0.69,1,62,9,CTC-2017054789
18365736,"Centro Historico II, con terraza",127155616,María Luisa,,Centro,36.72259,-4.42521,Entire home/apt,49,5,96,2022-09-23,1.46,2,240,25,VFT/MA/23775
18366734,"Centro Historico I, tranquilidad",127155616,María Luisa,,Centro,36.72442,-4.42518,Entire home/apt,40,5,89,2022-09-23,1.35,2,316,28,VFT/MA/23774
18369830,PICASSO HOME,127195773,Mónica Y Juan,,Centro,36.72677,-4.41933,Entire home/apt,65,1,506,2022-09-14,7.68,2,249,60,VFT/MA/10870
18371363,Piso junto al mar y mejor comunicado. VFT/MA/10404,127209647,Maria Jose,,Carretera de Cadiz,36.70748,-4.43546,Entire home/apt,114,1,56,2019-11-03,0.85,1,0,0,VFT/MA/10404
18371702,"Cerca de la playa, habitación doble",127209490,Yaros,,Carretera de Cadiz,36.69978,-4.43901,Private room,28,1,187,2020-08-24,2.95,1,69,0,VFT/MA/2590
18395686,"Airport, Beach and Pool.  Quirón a 7 minutos.",49350769,Pablo,,Carretera de Cadiz,36.69046,-4.45669,Entire home/apt,45,1,259,2022-09-13,3.92,3,160,31,VFT/MA/30169
18412017,Hab individ.privadaPedregalejo. A 150m de la playa,41152820,Mariquilla,,Este,36.72151,-4.375,Private room,45,3,2,2018-10-16,0.03,4,364,0,CTC-2019044578
18424014,Luxury House Theodora Chica.1,127676932,Rosa,,Centro,36.72266,-4.42581,Entire home/apt,84,2,5,2022-08-19,0.08,1,165,3,VFT/MA/08149
18438004,Exclusive & Bright Family Apartment,4739907,Maria Del Mar,,Centro,36.72094,-4.42389,Entire home/apt,157,1,183,2022-09-14,2.88,7,152,44,VFT/MA/14411
18445702,Apartment on the beach El Palo WITH ROOF TERRRACE,41745756,Eva,,Este,36.71794,-4.35377,Entire home/apt,63,2,54,2022-09-10,0.83,9,269,7,VFT/MA/08505
18447026,Pedregalejo playa 37,31088953,Jose Maria,,Este,36.72128,-4.3736,Entire home/apt,63,2,59,2022-09-08,0.91,7,322,19,CTC-2018040734
18447178,"Apto. 3. - BEACH & SPA-Perfect Holidays, WIFFI",9678471,Mayte,,Este,36.72273,-4.37836,Entire home/apt,87,5,51,2022-08-21,0.78,10,345,8,VTF/MA/10801
18448147,"CASA CON TRES PLANTAS,  DOS PARKING Y  WIFI GRATIS",127889734,Jesus,,Churriana,36.66103,-4.49701,Entire home/apt,351,20,90,2018-09-30,1.36,1,365,0,VFT/MA/11658
18454456,Suncity Victoria 1,16584611,Suncity,,Centro,36.72319,-4.4164,Entire home/apt,136,2,19,2022-09-10,0.31,19,135,9,VFT/MA/11883
18484028,Apartamento familar en Málaga,128231755,Diego,,Teatinos-Universidad,36.72031,-4.47979,Entire home/apt,80,4,20,2022-08-22,0.30,2,90,5,CTC-2018019268
18485124,New & Stunning 3 bedr-2 bath Malaga City Centre,16663600,Maria,,Centro,36.72054,-4.42253,Entire home/apt,153,3,57,2022-09-14,0.90,6,38,27,VFT/MA/10623
18494164,Gorgeous renovated apartment  2BR WIFI AC,4884962,"Esther, Francisco & Sara",,Centro,36.72574,-4.42127,Entire home/apt,86,2,71,2020-10-10,1.08,13,252,0,VFT/MA/18589
18512287,Suncity Victoria 2,16584611,Suncity,,Centro,36.72319,-4.4164,Entire home/apt,118,2,7,2021-10-11,0.14,19,131,1,VFT/MA/11884
18513808,La Caracola Apartment - Beach,144753297,Natalia,,Este,36.72107,-4.3744,Entire home/apt,135,2,37,2022-07-25,0.57,3,235,5,A/MA/05512
18554943,"Apartamento Nuevo en el Centro de Málaga, SOHO",24849904,Antonio,,Centro,36.7145,-4.424,Entire home/apt,129,2,27,2021-09-20,0.43,1,0,0,VFT/MA/14482
18572214,Beautiful 3 BD apartment 2 minutes walking to the beach. Paseo de Reding,94736627,Rocío,,Centro,36.72111,-4.40746,Entire home/apt,162,1,93,2022-08-31,1.43,33,168,7,CTC-2016071532
18572405,Apartamento Ulises 1,47987879,La Casa Del Marqués,,Centro,36.72391,-4.42206,Entire home/apt,92,2,11,2021-12-30,0.23,3,342,4,VFT/MA/13435
18572739,Apartamento Ulises 2,47987879,La Casa Del Marqués,,Centro,36.72353,-4.4199,Entire home/apt,83,2,14,2022-03-05,0.28,3,365,6,VFT/MA/12652
18573017,Beachfront House,55764027,Maurice,,Este,36.71903,-4.35611,Entire home/apt,177,4,8,2022-09-21,0.19,2,272,6,CTC-2016102937
18594798,My Special Place - Un loft excepcional,89361189,Juan Luis,,Centro,36.72468,-4.42043,Entire home/apt,121,2,126,2022-09-05,1.99,2,314,29,VFT/MA/10640
18614024,OHANA1 LUXURY VILLA with HEATED POOL,1739208,Estefania,,Churriana,36.66465,-4.46054,Entire home/apt,346,3,53,2022-09-06,0.82,2,346,13,CTC-2019023656
18630276,iloftmalaga Villa Fabiola,80225433,I Loft Malaga,,Este,36.72817,-4.3571,Entire home/apt,883,1,38,2020-08-02,0.59,162,0,0,VFT/MA/12192
18651990,iloftmalaga Thyssen,80225433,I Loft Malaga,,Centro,36.72064,-4.42484,Entire home/apt,127,1,10,2022-02-13,0.17,162,365,4,CTC-2017027092
18668792,Apartamento tipo estudio en el centro de Malaga.,30977627,Angel,,Centro,36.73024,-4.41919,Entire home/apt,44,2,50,2022-08-15,0.77,1,3,19,VFT/MA/09152
18668960,AMAZING & COSY NEARBY CITY CENTER (4PAX) FREE WIFI,129749351,Rosa & David,,Centro,36.72375,-4.4265,Entire home/apt,200,15,29,2020-01-04,0.45,1,90,0,CTC-2016 144173
18671153,Casa con patio 15' centro en bus  A A./Calef. Wifi,76530099,Concepción,,Bailen-Miraflores,36.7257,-4.43716,Entire home/apt,60,2,123,2022-09-09,1.89,1,359,30,CTC-2018 009129
18684564,lovely terrace apartment in the center of Malaga,21521353,Leandro,,Centro,36.73212,-4.41577,Entire home/apt,67,3,143,2022-09-14,2.26,25,341,25,VFT/MA/12972
18685213,Ático terraza Málaga centro,129885962,Francisco Manuel,,Centro,36.73054,-4.41637,Entire home/apt,78,2,105,2022-09-25,1.62,1,279,25,VFT/MA/12468
18694032,Cozy room in the city centre,105297729,Christian,,Cruz De Humilladero,36.71752,-4.43081,Private room,32,1,99,2022-09-16,1.53,2,156,59,VFT/MA/57504
18700747,Penthouse with Fantastic Private Terrace,2801473,Ronnie,,Centro,36.72427,-4.42544,Entire home/apt,92,3,367,2022-09-11,5.72,1,289,60,CTC - 2017078172
18718105,Casa Gibralfaro,113387913,Leni,,Centro,36.72535,-4.4067,Entire home/apt,164,30,33,2019-09-10,0.53,3,0,0,CTC-2017086258
18751269,Salamanca RooMalaga by Bossh! Apartments,12266244,Bossh Hotels,,Centro,36.72751,-4.42541,Entire home/apt,97,2,89,2022-09-20,1.38,15,89,13,VFT/MA/28145
18770803,NEW GORGEOUS PENTHOUSE BEACHFRONT PACIFICO PREMIUM,10391131,Carolina,,Carretera de Cadiz,36.69495,-4.44109,Entire home/apt,289,2,70,2022-07-30,1.08,4,244,11,VFT/MA/13491
18773860,House to 100m from the beach of pedregalejo.Malaga,41152820,Mariquilla,,Este,36.72277,-4.37444,Entire home/apt,81,3,30,2022-09-26,0.47,4,165,11,CTC-2019044578
18807555,"MIRAFLORES DE LOS ANGELES, CERCA CENTRO MALAGA",129463844,Miguel,,Bailen-Miraflores,36.72866,-4.43764,Entire home/apt,85,5,7,2019-08-18,0.14,1,158,0,VFT/MA/13615
18826217,Apartamento Malagueta Campos Elíseos,131088715,Eduardo Y Virginia,,Centro,36.72254,-4.41263,Entire home/apt,124,3,62,2022-08-12,0.96,1,298,10,VFT/MA/13444
18845227,APARTMENT-WOHNUNG MÁLAGA CENTER 2,6810576,Sergio,,Centro,36.72369,-4.4309,Entire home/apt,19,60,1,2019-11-01,0.03,7,0,0,Exempt
18851007,Modern private room+private bathroom in city cen,13967638,Susanna,,Centro,36.72877,-4.41338,Private room,45,3,8,2017-12-20,0.13,2,82,0,CTC-2017080773
18854938,Fantástico apartamento en centro histórico Málaga,89812313,Fernando,,Centro,36.72541,-4.41302,Entire home/apt,130,2,57,2021-08-07,0.88,43,184,0,VFT/MA/12913
18861605,Cosy quiet room - 200m from Malaga Centre,42508299,Iris,,Centro,36.71952,-4.42838,Private room,51,3,176,2022-09-25,2.78,4,0,32,CTC-2018219235
18924874,Santa Cruz Apartments Málaga - Friends Best N°1 (Apt. 1),130723584,Santa Cruz,,Centro,36.71808,-4.42504,Entire home/apt,89,1,24,2022-09-05,0.45,12,330,10,A/MA/01397
18939588,Peaceful and pleasant small studio with balcony,45607616,Melu,,Carretera de Cadiz,36.69373,-4.45664,Entire home/apt,24,1,70,2022-09-19,1.08,1,128,8,Exempt
18941486,Santa Cruz Apartments Málaga - Friends Best N°2 (Apt. 2),130723584,Santa Cruz,,Centro,36.71854,-4.42531,Entire home/apt,100,1,32,2022-08-19,0.63,12,310,4,A/MA/01397
18941507,Santa Cruz Apartments Málaga - The Great Wide Open (Apt. 3),130723584,Santa Cruz,,Centro,36.7178,-4.42371,Entire home/apt,107,1,29,2022-08-19,0.70,12,325,16,A/MA/01397
18941739,Santa Cruz Apartments Málaga - Modern times (Apt. 4),130723584,Santa Cruz,,Centro,36.71668,-4.42534,Entire home/apt,89,1,33,2022-09-11,0.55,12,304,22,A/MA/01397
18941747,Santa Cruz Apartments Málaga - Red velvet (Apt. 7),130723584,Santa Cruz,,Centro,36.718,-4.42569,Entire home/apt,95,1,12,2022-07-28,0.44,12,319,6,A/MA/01397
18941776,Santa Cruz Apartments Málaga - Andalusian sunrise (Apt. 6),130723584,Santa Cruz,,Centro,36.71657,-4.42557,Entire home/apt,90,1,19,2022-09-23,0.40,12,319,15,A/MA/01397
18941782,Santa Cruz Apartments Málaga - Young life (Apt. 10),130723584,Santa Cruz,,Centro,36.71676,-4.42534,Entire home/apt,90,1,30,2022-07-14,0.50,12,313,8,A/MA/01397
18941925,Santa Cruz Apartments Málaga - Blue Purity (Apt. 5),130723584,Santa Cruz,,Centro,36.7181,-4.42569,Entire home/apt,94,1,10,2022-09-10,0.20,12,321,4,A/MA/01397
18941945,"Santa Cruz Apartments Málaga - Small, but beautiful (Apt. 8)",130723584,Santa Cruz,,Centro,36.71809,-4.425,Entire home/apt,80,1,10,2022-09-17,0.17,12,49,8,A/MA/01397
18942009,Santa Cruz Apartments Málaga - The two of us (Apt. 9),130723584,Santa Cruz,,Centro,36.71676,-4.42374,Entire home/apt,87,1,43,2022-09-06,0.77,12,306,18,A/MA/01397
18942350,"Santa Cruz Apartments Málaga - Purple Sky (Penthouse, Apt. 12)",130723584,Santa Cruz,,Centro,36.71784,-4.42424,Entire home/apt,113,1,8,2022-03-05,0.13,12,319,1,A/MA/01397
18942507,"Santa Cruz Apartments Málaga - Heaven in Paradise (Penthouse, Apt. 11)",130723584,Santa Cruz,,Centro,36.71857,-4.42517,Entire home/apt,110,1,13,2022-08-19,0.20,12,305,11,A/MA/01397
18954287,APARTMENT RIGHT IN FRONT OF THE SEA,12277548,Javier,,Este,36.72342,-4.38651,Entire home/apt,132,3,72,2022-09-26,1.12,1,68,14,VFT/MA/21089
18954472,Inmálaga Apartments Catedral 1,79418042,INMálaga,,Centro,36.71949,-4.42006,Entire home/apt,149,2,24,2022-05-29,0.37,38,215,7,A/MA/01447
18957770,FRONT LINE BEACH & CITY CENTRE,106393936,Alvaro,,Carretera de Cadiz,36.69822,-4.4373,Entire home/apt,119,3,193,2022-08-28,2.98,1,136,44,VFT/MA/12940
18967381,X-mas and New year Eve in Malaga.,1999558,Mila,,Carretera de Cadiz,36.68633,-4.44795,Entire home/apt,180,5,8,2018-09-17,0.13,1,0,0,VFT/MA/14076
18968212,"Beach front Malagueta Miramar, 10 people",5120420,Nuria,,Centro,36.71987,-4.4076,Entire home/apt,305,3,45,2022-08-26,0.71,6,35,11,VFT/MA/10455
18974700,Siente la brisa del mar por la mañana en este apartamento en la Malagueta,10294477,Paloma,,Centro,36.71876,-4.4109,Entire home/apt,182,3,122,2022-09-18,1.88,1,205,27,VFT/MA/12148
18984779,Apartamento con patio muy cerca de la playa,101334115,Javier,,Este,36.72331,-4.39387,Entire home/apt,139,2,128,2022-09-16,1.98,4,289,14,CTC-2017108891
18989210,Room near the center.,132464123,Dani,,Bailen-Miraflores,36.72339,-4.43412,Private room,31,3,157,2022-08-17,2.42,6,92,29,CTC-2017043383
19011874,Room near the center and the beach,132464123,Dani,,Bailen-Miraflores,36.72427,-4.43212,Private room,26,3,227,2022-09-22,3.50,6,147,45,CTC-2017043383
19014192,PRECIOSO APARTAMENTO EN EL MISMO CENTRO DE MÁLAGA.,129038326,Virginia,,Centro,36.72048,-4.42275,Entire home/apt,73,2,151,2022-09-27,2.33,2,246,38,VFT/MA/13562
19024635,Piso Familiar Teatinos - Piscina y Jardín - Feria,79523751,Pilar & Juan Carlos,,Teatinos-Universidad,36.72194,-4.4771,Entire home/apt,75,8,19,2022-08-20,0.30,2,64,1,VFT/MA/13175
19043802,"2 bedrooms, pool and free parking",115281038,Bernardo,,Centro,36.72546,-4.42084,Entire home/apt,379,4,104,2022-04-27,1.60,1,117,10,VFT/MA/11643
19061175,Apartamento San Millán,62271461,José Agustin,,Centro,36.72706,-4.42029,Entire home/apt,138,2,60,2022-08-28,0.95,9,71,17,VFT/MA/13344
19063088,Piso Familiar Feria Cortijo Alto Piscina Opcional,79523751,Pilar & Juan Carlos,,Teatinos-Universidad,36.71238,-4.46364,Entire home/apt,100,8,17,2022-08-23,0.27,2,63,2,VFT/MA/13159
19066301,TG Apartments 3,38355676,Tomás,,Centro,36.72541,-4.41824,Entire home/apt,53,2,22,2020-02-29,0.34,3,0,0,CTC-2017064640
19067673,Villa Leomar,133110226,Daniel,,Este,36.72514,-4.37323,Entire home/apt,250,1,23,2021-08-28,0.36,1,317,0,CTC-2017068377
19083021,Un lugar especial habitación doble Malaga centro,8713276,Kimberly,,Centro,36.72496,-4.42272,Private room,25,60,90,2021-12-24,1.39,1,28,1,
19085657,Loft  con solarium . Parking free Centro Historico,9744958,Ana,,Centro,36.7249,-4.42155,Entire home/apt,61,4,172,2022-09-13,2.92,3,255,60,VFT /MA/13088
19095765,"Playa, Gastronomía, Relax, Diversión",133386523,Jose,,Este,36.7171,-4.34286,Entire home/apt,46,2,108,2022-09-11,1.97,2,346,32,CTC-2017088793
19100706,SW The artist one bedroom apartment,133424993,Mariola,,Centro,36.72615,-4.41975,Entire home/apt,120,1,4,2022-05-18,0.09,25,349,1,VFT/MA/00858
19100708,SW Juan de Padilla,133424993,Mariola,,Centro,36.7219,-4.42006,Entire home/apt,128,1,12,2022-08-17,0.22,25,338,8,VFT/MA/02441
19100711,SW Nuño Gómez,133424993,Mariola,,Centro,36.7233,-4.42519,Entire home/apt,104,1,13,2022-08-15,0.49,25,318,9,VFT/MA/00327
19100712,SW Andrés Pérez City Center,133424993,Mariola,,Centro,36.72353,-4.42193,Entire home/apt,137,1,26,2022-08-28,0.72,25,336,18,VFT/MA/02838
19100713,SW Peña,133424993,Mariola,,Centro,36.72512,-4.41794,Entire home/apt,103,1,12,2021-11-13,0.74,25,70,3,CTC-201669703
19100715,SW Beach Deluxe Home Feelings,133424993,Mariola,,Carretera de Cadiz,36.69409,-4.44507,Entire home/apt,178,1,26,2022-07-06,0.40,25,290,6,VFT/MA/08836
19100716,SW Calle Capitan-Charming Duplex,133424993,Mariola,,Centro,36.72091,-4.42187,Entire home/apt,132,1,27,2022-09-21,0.83,25,342,18,VFT/MA/02044
19100717,SW Don Cristián,133424993,Mariola,,Centro,36.71817,-4.43012,Entire home/apt,162,1,16,2022-06-23,0.28,25,301,4,VFT/MA/04328
19100718,SW  La Casita de Hinestrosa  Duplex,133424993,Mariola,,Centro,36.72612,-4.41788,Entire home/apt,107,1,7,2022-07-08,0.11,25,318,3,VFT/MA/01455
19100719,SW  La Casita de Hinestrosa  Duplex Superior,133424993,Mariola,,Centro,36.72548,-4.41995,Entire home/apt,107,1,4,2022-06-20,0.07,25,338,2,VTF/MA/01455
19100720,SW  La Casita de Hinestosa Estudio,133424993,Mariola,,Centro,36.7245,-4.41851,Entire home/apt,95,1,10,2022-09-11,0.65,25,357,7,VTF/MA/01455
19100723,Sw La Casita de Hinestrosa Estudio Familiar,133424993,Mariola,,Centro,36.72472,-4.41802,Entire home/apt,95,1,0,,,25,342,0,VTF/MA/01455
19100725,SW La Finestra One Bedroom Apartment,133424993,Mariola,,Centro,36.72613,-4.421,Entire home/apt,120,1,11,2021-12-11,0.18,25,352,4,VTF/MA/00980
19100729,SW Three Bedroom Superior Apartment,133424993,Mariola,,Centro,36.7219,-4.43234,Entire home/apt,166,1,16,2022-08-29,0.30,25,336,6,VFT/MA/00697
19106432,Apartamento Mediterráneo,62271461,José Agustin,,Centro,36.72103,-4.42004,Entire home/apt,132,2,70,2022-09-25,1.11,9,61,20,VFT/MA/01600
19107272,Double bed Room in the center of Malaga,121458759,Maribel,,Centro,36.72676,-4.41855,Private room,41,1,172,2022-09-18,2.69,2,92,31,VFT/MA/12401
19108233,Habitación de matrimonio en centro histórico,121458759,Maribel,,Centro,36.7265,-4.41702,Private room,38,1,253,2022-09-10,3.91,2,27,17,VFT/MA/12401
19108398,"Luminoso, céntrico, edificio histórico",132945619,Maribel,,Centro,36.72018,-4.4216,Entire home/apt,88,4,164,2022-09-23,2.55,1,29,44,VFT/MA/12874
19113958,Apartamento Victoria. Near beach&center. 4 bedroom,133555373,Oleg Y Viktoria,,Carretera de Cadiz,36.70136,-4.44243,Entire home/apt,79,2,135,2022-09-11,2.11,1,244,30,VFT/MA/13777
19116878,"Destiny Cathedral, luz y calma cerca de la playa.",133574885,Esther,,Centro,36.72239,-4.42033,Entire home/apt,111,2,50,2022-09-21,0.80,1,75,21,VFT/MA/12331
19129236,DREAMSUITES MARIN GARCIA (WIFI FREE),14264818,Jose Luis,,Centro,36.71937,-4.42287,Entire home/apt,121,3,20,2022-08-25,0.32,3,167,7,VFT/MA/19132
19135247,Habitación de lujo en el centro de Málaga,2126353,Pablo,,Centro,36.73413,-4.41502,Private room,36,2,6,2019-08-26,0.10,3,303,0,CTC-2019124497
19150818,Habitación doble en el Centro.,2126353,Pablo,,Centro,36.73313,-4.41569,Private room,50,2,11,2022-08-21,0.18,3,272,8,CTC-2019124497
19151268,Piso de 2 habitaciones a 2 minutos de la playa,98394973,Enrique Y Ángel,,Este,36.71981,-4.35675,Entire home/apt,45,3,157,2022-09-27,2.43,1,166,30,CTC-2017082899
19159443,Vacaciones en Malaga,8068894,Dolores,,Centro,36.723019,-4.4298,Entire home/apt,54,2,7,2022-09-18,0.11,1,345,6,VFT/MA51927
19160386,Semi-Apartment in a townhouse in Huelin,100184830,David,,Carretera de Cadiz,36.70224,-4.43954,Private room,36,3,59,2022-09-18,0.94,1,3,13,VFT/MA/18672
19187149,Super Bright Family Apartment,4739907,Maria Del Mar,,Centro,36.72094,-4.42389,Entire home/apt,113,1,81,2022-08-16,1.26,7,163,18,VFT/MA/14413
